Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.66429269,0.93050981,0.93053132,Train
2,0.64718908,0.93050981,0.93053132,Train
3,0.63088894,0.93050981,0.93053132,Train
4,0.61580384,0.93050981,0.93053132,Train
5,0.60143763,0.93050981,0.93053132,Train
6,0.58667445,0.93050981,0.93053132,Train
7,0.57096487,0.93050981,0.93053132,Train
8,0.55351007,0.93050981,0.93053132,Train
9,0.53385311,0.93050981,0.93053132,Train
10,0.51189542,0.93050981,0.93053132,Train
11,0.48770332,0.93050981,0.93053132,Train
12,0.46139959,0.93050981,0.93053132,Train
13,0.43334103,0.93050981,0.93053132,Train
14,0.40435731,0.93050981,0.93053132,Train
15,0.37560907,0.93050981,0.93053132,Train
16,0.34859022,0.93050981,0.93053132,Train
17,0.32498819,0.93050981,0.93053132,Train
18,0.30647907,0.93050981,0.93053132,Train
19,0.29421887,0.93050981,0.93053132,Train
20,0.28834260,0.93050981,0.93053132,Train
21,0.28768975,0.93050981,0.93053132,Train
22,0.28995904,0.93050981,0.93053132,Train
23,0.29253671,0.93050981,0.93053132,Train
24,0.29342410,0.93050981,0.93053132,Train
25,0.29163149,0.93050981,0.93053132,Train
26,0.28712621,0.93050981,0.93053132,Train
27,0.28044114,0.93050981,0.93053132,Train
28,0.27250004,0.93050981,0.93053132,Train
29,0.26431334,0.93050981,0.93053132,Train
30,0.25701255,0.93050981,0.93053132,Train
31,0.25175497,0.93069690,0.93061447,Train
32,0.24877179,0.93069690,0.93061447,Train
33,0.24759945,0.93069690,0.93061447,Train
34,0.24761049,0.93069690,0.93061447,Train
35,0.24793679,0.93069690,0.93061447,Train
36,0.24771109,0.93069690,0.93061447,Train
37,0.24644557,0.93069690,0.93061447,Train
38,0.24412394,0.93069690,0.93061447,Train
39,0.24110183,0.93069690,0.93061447,Train
40,0.23789808,0.93069690,0.93061447,Train
41,0.23499034,0.93069690,0.93061447,Train
42,0.23266250,0.93069690,0.93061447,Train
43,0.23096308,0.93069690,0.93061447,Train
44,0.22973897,0.93069690,0.93061447,Train
45,0.22871561,0.93069690,0.93061447,Train
46,0.22760528,0.93069690,0.93061447,Train
47,0.22620226,0.93069690,0.93061447,Train
48,0.22444364,0.93069690,0.93061447,Train
49,0.22242090,0.93069690,0.93061447,Train
50,0.22035708,0.93069690,0.93061447,Train
51,0.21851678,0.93069690,0.93061447,Train
52,0.21711101,0.93068647,0.93061447,Train
53,0.21617109,0.93068647,0.93061447,Train
54,0.21545221,0.93068647,0.93061447,Train
55,0.21458475,0.93066567,0.93053132,Train
56,0.21335538,0.93066567,0.93053132,Train
57,0.21189700,0.93067610,0.93061447,Train
